train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,step,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.06527640670537949,0.00023527916346210986,0.06527640670537949,49.0,0,49,,,,,,,,,
0.15770958364009857,0.00637708930298686,0.15770958364009857,99.0,0,99,,,,,,,,,
0.1623338758945465,0.0008269129320979118,0.1623338758945465,149.0,0,149,,,,,,,,,
0.04718624800443649,0.00016473504365421832,0.04718624800443649,199.0,0,199,,,,,,,,,
0.1326979100704193,0.0007061768556013703,0.1326979100704193,249.0,0,249,,,,,,,,,
0.09799089282751083,0.0003914733533747494,0.09799089282751083,299.0,0,299,,,,,,,,,
0.10402079671621323,0.0012748773442581296,0.10402079671621323,349.0,0,349,,,,,,,,,
0.12289061397314072,0.0008614948019385338,0.12289061397314072,399.0,0,399,,,,,,,,,
0.05919202044606209,0.0002069629408651963,0.05919202044606209,449.0,0,449,,,,,,,,,
0.10020364820957184,0.000446051184553653,0.10020364820957184,499.0,0,499,,,,,,,,,
0.1521741896867752,0.0008814773755148053,0.1521741896867752,549.0,0,549,,,,,,,,,
0.13665643334388733,0.0005641945172101259,0.13665643334388733,599.0,0,599,,,,,,,,,
0.07262308895587921,0.0002594253164716065,0.07262308895587921,649.0,0,649,,,,,,,,,
0.26044806838035583,0.01892053335905075,0.26044806838035583,699.0,0,699,,,,,,,,,
0.03518440201878548,0.0001259431301150471,0.03518440201878548,749.0,0,749,,,,,,,,,
0.14418785274028778,0.0007480307831428945,0.14418785274028778,799.0,0,799,,,,,,,,,
0.18205510079860687,0.0009979502065107226,0.18205510079860687,849.0,0,849,,,,,,,,,
0.06199878826737404,0.00021137649309821427,0.06199878826737404,899.0,0,899,,,,,,,,,
0.07867942750453949,0.00026190493372268975,0.07867942750453949,949.0,0,949,,,,,,,,,
0.1584218293428421,0.0006897192215546966,0.1584218293428421,999.0,0,999,,,,,,,,,
,,,,0,999,0.12210522592067719,0.002209638012573123,0.12210522592067719,0.11785270273685455,0.0012361910194158554,0.11785270273685455,,,
