train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,step,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.048455528914928436,0.00017216522246599197,0.048455528914928436,49.0,0,49,,,,,,,,,
0.12163062393665314,0.0008774090092629194,0.12163062393665314,99.0,0,99,,,,,,,,,
0.11103139072656631,0.0008446258725598454,0.11103139072656631,149.0,0,149,,,,,,,,,
0.1317659616470337,0.0006321706459857523,0.1317659616470337,199.0,0,199,,,,,,,,,
0.09339971840381622,0.0003424577589612454,0.09339971840381622,249.0,0,249,,,,,,,,,
0.23403015732765198,0.008093073032796383,0.23403015732765198,299.0,0,299,,,,,,,,,
0.13788987696170807,0.0012309119338169694,0.13788987696170807,349.0,0,349,,,,,,,,,
0.09464909881353378,0.0007401214097626507,0.09464909881353378,399.0,0,399,,,,,,,,,
0.12317249178886414,0.002573838923126459,0.12317249178886414,449.0,0,449,,,,,,,,,
0.17777495086193085,0.0011417926289141178,0.17777495086193085,499.0,0,499,,,,,,,,,
0.09065374732017517,0.0005501413834281266,0.09065374732017517,549.0,0,549,,,,,,,,,
0.2539661228656769,0.0034045283682644367,0.2539661228656769,599.0,0,599,,,,,,,,,
0.08961506932973862,0.00031792049412615597,0.08961506932973862,649.0,0,649,,,,,,,,,
0.11807899177074432,0.0005324824596755207,0.11807899177074432,699.0,0,699,,,,,,,,,
0.15676245093345642,0.002712170360609889,0.15676245093345642,749.0,0,749,,,,,,,,,
0.0953284353017807,0.0005894956411793828,0.0953284353017807,799.0,0,799,,,,,,,,,
0.11435222625732422,0.0003922820324078202,0.11435222625732422,849.0,0,849,,,,,,,,,
0.006654131691902876,3.253945033065975e-05,0.006654131691902876,899.0,0,899,,,,,,,,,
0.011130322702229023,5.044311546953395e-05,0.011130322702229023,949.0,0,949,,,,,,,,,
0.07132212817668915,0.0002984958700835705,0.07132212817668915,999.0,0,999,,,,,,,,,
,,,,0,999,0.11736664175987244,0.0019445382058620453,0.11736664175987244,0.12691640853881836,0.0024359864182770252,0.12691640853881836,,,
,,,,0,999,,,,,,,0.11952918767929077,0.0017157341353595257,0.11952918767929077
0.08879712224006653,0.00037821795558556914,0.08879712224006653,1049.0,1,1049,,,,,,,,,
0.10709675401449203,0.0004397786105982959,0.10709675401449203,1099.0,1,1099,,,,,,,,,
0.05041053146123886,0.00021623951033689082,0.05041053146123886,1149.0,1,1149,,,,,,,,,
0.2800983786582947,0.004044611006975174,0.2800983786582947,1199.0,1,1199,,,,,,,,,
0.12236889451742172,0.0014666490023955703,0.12236889451742172,1249.0,1,1249,,,,,,,,,
0.1937183141708374,0.00391648942604661,0.1937183141708374,1299.0,1,1299,,,,,,,,,
0.21442711353302002,0.003149609314277768,0.21442711353302002,1349.0,1,1349,,,,,,,,,
0.08603334426879883,0.00030077958945184946,0.08603334426879883,1399.0,1,1399,,,,,,,,,
0.1921786218881607,0.0020728406962007284,0.1921786218881607,1449.0,1,1449,,,,,,,,,
0.04691557586193085,0.00016511001740582287,0.04691557586193085,1499.0,1,1499,,,,,,,,,
0.057857807725667953,0.0002079892292385921,0.057857807725667953,1549.0,1,1549,,,,,,,,,
0.04629683494567871,0.0001590027241036296,0.04629683494567871,1599.0,1,1599,,,,,,,,,
0.14728997647762299,0.0006812407518737018,0.14728997647762299,1649.0,1,1649,,,,,,,,,
0.048153117299079895,0.00016800577577669173,0.048153117299079895,1699.0,1,1699,,,,,,,,,
0.12111741304397583,0.0004750362422782928,0.12111741304397583,1749.0,1,1749,,,,,,,,,
