train/loss_simple_step,train/loss_vlb_step,train/loss_step,global_step,epoch,step,val/loss_simple,val/loss_vlb,val/loss,val/loss_simple_ema,val/loss_vlb_ema,val/loss_ema,train/loss_simple_epoch,train/loss_vlb_epoch,train/loss_epoch
0.10086970031261444,0.0003475974954199046,0.10086970031261444,49.0,0,49,,,,,,,,,
0.1432928740978241,0.0006469533545896411,0.1432928740978241,99.0,0,99,,,,,,,,,
0.17038556933403015,0.0013821541797369719,0.17038556933403015,149.0,0,149,,,,,,,,,
0.08594135195016861,0.00029877887573093176,0.08594135195016861,199.0,0,199,,,,,,,,,
0.15244242548942566,0.0006469739601016045,0.15244242548942566,249.0,0,249,,,,,,,,,
0.13467180728912354,0.0005769082345068455,0.13467180728912354,299.0,0,299,,,,,,,,,
0.050696440041065216,0.00018592910782899708,0.050696440041065216,349.0,0,349,,,,,,,,,
0.10653702914714813,0.0006706020212732255,0.10653702914714813,399.0,0,399,,,,,,,,,
0.13922837376594543,0.0007450329139828682,0.13922837376594543,449.0,0,449,,,,,,,,,
0.20519442856311798,0.09533414244651794,0.20519442856311798,499.0,0,499,,,,,,,,,
0.16103830933570862,0.0009718384244479239,0.16103830933570862,549.0,0,549,,,,,,,,,
0.1572607010602951,0.0014938309323042631,0.1572607010602951,599.0,0,599,,,,,,,,,
0.1374000906944275,0.0006877891719341278,0.1374000906944275,649.0,0,649,,,,,,,,,
0.1421453058719635,0.0006150915287435055,0.1421453058719635,699.0,0,699,,,,,,,,,
0.1013653576374054,0.0003625060198828578,0.1013653576374054,749.0,0,749,,,,,,,,,
0.17347732186317444,0.025515329092741013,0.17347732186317444,799.0,0,799,,,,,,,,,
0.10788575559854507,0.00046843552263453603,0.10788575559854507,849.0,0,849,,,,,,,,,
0.16136622428894043,0.0013404859928414226,0.16136622428894043,899.0,0,899,,,,,,,,,
0.15312358736991882,0.0009188419790007174,0.15312358736991882,949.0,0,949,,,,,,,,,
0.03635914623737335,0.0001288176135858521,0.03635914623737335,999.0,0,999,,,,,,,,,
